Speech,Label
মাছ বেশী ছিল,0
এটি সামঞ্জস্যপূর্ণ নয়।,0
"যদি আপনি এটি রাখতে না চান তাহলে, কেন একটি রিজার্ভেশন করেন",0
"Svc একটি বিট অদ্ভুত হতে পারে সময়ে, esp যদি আপনার বড় গোষ্ঠী আছে, কিন্তু সামগ্রিক রেস্টুরেন্ট অবশ্যই আবশ্যক!",0
কিন্তু যাই হোক না কেন দামটা সম্পর্কে দ্বিগুণ উচ্চ হয়,0
আমরা মেনু থাই অধ্যায় থেকে কিছু গরুর মাংস এবং নুডল স্যুপ খাবারের আদেশ করেছিলাম কিন্তু আমরা কিছু থাই পেয়েছিলাম,0
সম্ভবত আবার যেতে হবে না ...,0
"সেবা  যদিও অবাধ্য একটি অযৌক্তিক ছিল,  আমার টেবিলের ভাগ ছিল বাচ্চাদের একটি অট্ট গ্রুপের সঙ্গে ",0
যদিও খাদ্য ভাল ছিল (অবশ্যই কোন Il Mulino) পরিবেষনা ছিল বিশ্রী।।,0
"আমার 48 তম Pongsri সঙ্গে প্রেম ছিল, কিন্তু Suan এর তুলনায় এটা পরিষেবাতে ধীরে এবং overpriced হয়।",0
"শেষবার আমি এখানে গিয়েছিলাম, আমাদের অর্ডারটি নেওয়ার পর ওয়েট্রেস ফিরে আসেনি।",0
"যদিও,ঝরনা পানীয় উপর  কোন প্রতিফলন হয়না।",0
আমার ডাইনিং এর অভিজ্ঞতা অসুবিধার  তৈরি করে,0
ডিনারের জন্য এটা সুপারিশ করবে না!,0
"আমি একটি কৌতুকের ভৃত্যকে জিজ্ঞেস করলাম, একটি লোটাস পাতার চালে আবৃত এবং সে রাতে জবাব দিলো এবং শুধু দূরে গিয়েছিলা",0
এমনকি তাদের একটি  আমেরিকান চীনা খাদ্য মেনু বিভাগ আছে!,0
পূর্ব কিন্তু খুব দূরে ,0
এটা পান করার জন্য চিরতরে লাগে এবং তারা প্রায় সবসময় কিছু আনতে ভুলে যায় (যদিও তারা এটি জন্য আপনি চার্জ করা ভুলবেন না।,0
আমার ডেলিভারির জন্য রেস্টুরেন্ট অর্ধেক অর্ডার ভুলে যায়,0
একটি যাদু কাঠামো waving এর জন্য $ 600 (আমরা কখনও পরিশোধিত হয়েছে) এমনকি একটি পুনরাবৃত্তি কর্মক্ষমতা জন্য আমাদের ফিরে পাবেন না,0
নিশ্চিতভাবে এটি উচ্চতম সুপারিশ  না,0
"বলার অপেক্ষা রাখে না, আমি কখনোই ফিরে যাব না এবং আপনাকেও সতর্ক থাকতে হবে।",0
"57 তম ট্র্যাফিকের চেয়ে বেশি কথা বলতে চেষ্টা করার সময়, বা রোম্যান্সের এডিটর এর ধারণা করার পরবর্তী সময় টেবিলের সাথে কথোপকথন ভাগ করে নিতে হবে।",0
 সস ব্যবহৃত ছিল  আর তেমন মজাদার ছিলনা,0
তাদের সব সময় বিভিন্ন চার্জের দাম ।,0
"পরে সব , তারা ছোট টিপ সম্পর্কে অভিযোগ করে।",0
"খাদ্যটি ঠিক ঠাক ছিল, অন্তত সে খাদ্য উপলব্ধ ছিল।",0
" আমরা যখন লিওনকে হতাশ করেছিলাম,তখন আমরা অবশ্যই ভুলে গিয়েছিলাম যে আমরা বেশ মণি পেয়েছি ।",0
"আমার টার্কি বার্গার মোটেই রান্না করা হয়নি, আমার বন্ধুর স্যামন সম্পূর্ণরূপে কাঁচা ছিল।",0
খুব সীমিত আসন  আছে এবং ঠিক সময়ে খাদ্য পাওয়ার জন্য যথেষ্ট অপেক্ষা করতে হবে।,0
আমর পক্ষে এটা  সমভব না।,0
 হেঙ্ক কিছুটা কিন্তু কি মূল্যবান,0
"স্থানটি মজা করার মত নয় , তবে পানীয়গুলি অনন্য এবং মাতাল হত্তয়ার জন্য যথেষ্ণট",0
ঝুঁকিপূর্ণ হাঁটাহাঁটিও,0
" রেস্টুরেন্ট খারাপভাবে আলোড়িত, কর্মীরা খুব মনোযোগী ছিল না,সেবা দরিদ্র ছিল,এবং আমাদের এই যুগ্মের চেয়ে খাওয়া হবে ম্যাকডোনাল্ডে ।",0
"এটি এমন ব্যক্তিদের জন্য একটি জায়গা যেখানে  মধ্যস্বত্বভোগী খাবারের জন্য তরা প্রচুর পরিমাণে অর্থ প্রদান করে,শব্দ এবং একটি সুযোগ  রয়েছে  সেতু এবং সুড়ঙ্গপথের সহকর্মী লোকজনের",0
সুস্বাদু কিন্তু  ব্যয়বহুল  ,0
প্রথমে জায়গাটি খুঁজে পেতে  এটি আমাদের কাছে দীর্ঘ সময় নেয়,0
একটি গ্লাস জল আমাদের টেবিল দেওয়া হয় যার ঠক্ঠক্ শব্দএবং চেকের  উপর এই রন্ধনসম্পর্কীয় দুঃস্বপ্নের উপসংহার ।,0
প্রকৃতপক্ষে (সম্ভাব্য সর্বাধিক রাতের খাবার  ) তারা এখনও ফোন রিজার্ভেশন গ্রহণ এবং লবির মধ্যে যারা টেবিলএ অপেক্ষা করছিল তাদের জন্য পুনরায় বরাদ্দকরেছে।,0
"দ্বিতীয়বারের মতো আমার পাদদেশে,  আমার দিকে তাকাতে লাগলো যাতে আলোকে সামঞ্জস্য করতে পারি।",0
"তারা চশমা এবং বোতল এনে ছিল, এবং আমাদের টেবিলে  শুধু বোতলটি রেখে গেছে।",0
"জিজ্ঞাসা করা হলে, আমরা আরও বিস্তারিত প্রশ্ন জিজ্ঞাসা করতে হবে যাতে আমরা বিশেষ কি ছিল তা জানতাম।",0
"দুইবার ওয়েটার দ্বারা  টি চেষ্টা করার পরে (আমরা এখনো এটির দিকে তাকাইনি, আমাদের এখনও পূর্ণ বিয়ার আছে), ম্যানেজার এসেছিলেন এবং আমাদের বলেছিলেন যে  রিজার্ভেশন সহ অন্যান্য লোকজনের জন্য টেবিল প্রয়োজন।",0
ভয়ানক অভিজ্ঞতা,0
"আপনার সময় নষ্ট করার দরকার নাই এখানে ,যে রেস্টুরেন্ট  খাদ্য সমর্থনস্থলস্থানীয় সম্পর্কে যত্নশীল",0
খাবারটি খুবই ব্যয়বহুল ছিল (আমরা দুপুরের খাবার জন্য 160 ডলার খরচ করেছি) কিন্তু অত্যন্ত সুস্বাদু,0
"ঠিক আছে, এটি ছিল খুবই নমনীয়- আমি তৈলাক্ত অংশকে মনে করি না (কারণ অধিকাংশই সেইভাবে রান্না হয়)  ।",0
মেনুতে ওয়েবসাইটের মত  কিছুই নেই।,0
"আসনটি যদি তারা রেস্টুরেন্টে সর্বাধিক সংখ্যক লোক পেতে চেষ্টা করছিল, তাই আপনার এখানে যখন খেতে পাবেন তখন আপনার প্রতিবেশীর প্রতি সুন্দর থাকুন।",0
"তাদের চিকেন টিঁকা মশলা বেশ ভাল,দাম আরো উচ্চতর।",0
আপনি এখানে একটি সুস্বাদু খাবারের খরচ জন্য কাছাকাছি লেক্সিংটন এভিনিউতে যেতেন তাহলে ভারতীয় রেস্টুরেন্টের অধিকাংশ চমৎকার একটি  খাবার পেতেন।,0
আমি রথ এর দ্বিগুণ হয়েছি এবং উভয় বার খুব হতাশাজনক ছিলাম,0
"তখন টনিক পাওয়া যায়নি,অবশেষে তিনি যখন জিন ও টনিক তৈরি করতে ব্যর্থ হন",0
" অন্তত কম সেময় বলা যায় কম সময় প্রচেষ্টা, বা অর্থের মূল্য নয়।",0
এছাড়াও তারা ছিল $ 15 প্রতিটি!,0
শহরে যাওয়ার জন্য এক মিলিয়ন ভাল জায়গা।,0
আমি এই রেস্টুরেন্টে আশ্চর্য যা প্রত্যাশা করে এসেছি কিন্ত গিয়ে দেখি ওভার charged বাকি।,0
এই  মূল্যে সুশিতে  দর্শনীয় কিছু ছিল না।,0
"বিশেষ অফার দেয় না,মেনু ভাল দেখায়, চিলির সমুদ্র ব্যাশ অফার ছাড়া, কিন্তু সার্ভার বাইরে বোর্ডে লিখিত ছিল ",0
কি রেপোফ,0
"এটি কাঁটাতারের মতো, আংশিকভাবে তৈরি পনির মত লাগছিল - এখনও রেখাচিত্রমালার মধ্যে ",0
"একটি বড় $ 20, এবং toppings প্রায় $ 3 প্রতিটি হয়।",0
"উপেক্ষা করুন,শুধু ট্রেন্ডি wannabes এর জন্য",0
ওহ  পরিবারের জন্য এটি খুব ছোট এবং strollers সঙ্গেও।,0
"একটি রেস্টুরেন্ট, খাবার সবচেয়ে গুরুত্বপূর্ণ অংশ সম্পর্কে ভুলে গেছে এই জায়গাটি সত্যিই ট্রেন্ডি ",0
"আমার অন্তত তিনটি তালিকা পূর্ণ করতে হবে, এবং এটাই অন্তত 14 টাকা লাগবে",0
", আমাদের পাশের টেবিল থেকে এখনও দূরে  ,আমার টেবিল থেকে যাওয়ার  পর এবং অন্যরা দোশুনা করছিল এমনকি তারা অনেক বড় ছিল",0
"স্থানটি সামান্য আঁটসাঁট এবং ঠান্ডা দিনে, প্রবেশপথের আসনটি বেশ সুন্দর হতে পারে।",0
" সব হিপ বা ঘটছে না,সজ্জা সত্যিই blah.",0
"তাই, ভাল খাবারের জন্য আমিসুপারিশ করতাম, কিন্তু  এটা রাতের জন্য মজার নয়।",0
"আপনার সময়, বা অর্থ অপচয় করবেন  না !!",0
"আমাদের টোস্ট ভুলে গেছি,তাদের পেঁয়াজ ছিল না, , বাম দিকের উপাদানগুলি (একটি omelet পনির), গরম তাপমাত্রা নিচে এবং বেসিন এত উপর রান্না করা ছিল, যখন এটি আমি প্লেট উপর করে crumbled  স্পর্শ করি।",0
"আমরা খাদ্য উপভোগ করার সময়,অত্যন্ত হতাশ ছিলাম দুবল পরিষেবার কারনে (ওয়েটার বেশ সক্ষম  ছিল না এবং ধীর সেবা) এবং অনুতাপের অভাব",0
"বেশিরভাগ লোকই খাওয়াতে পছন্দ করেন আপেল পূর্ব দিকের উন্নাসিক লোক, তাই সতর্ক থাকুন।",0
জনগণের ভিড় দ্বারা বোকা না,0
তোমাকে কুলারীর কাছে যেতে হবে।,0
"ম্যাকডোনাল্ডে যান এবং আপনার ভিতরে প্রবেশ করুন,যদি এটি একটি সমস্যা মনে হয়",0
"($ 200 শ্যাম্পেন 2 গ্লাস জন্য, ওয়াইন খুব ব্যয়বহুল বোতল না এবং 2 ডিনার পানীয় পরে)।",0
"আমি একটি চিকেন Teriyaki থালার আদেশ করি,মুরগির অত্যন্ত শুষ্ক ছিল যা খাওয়া যায় নি,।",0
আমি পিছনে টেবিল এ ডাইনিং সঙ্গে পিছনে ফিরে ছিলাম এবং তারা আমাদের বললো অপেক্ষা করুন আবার  বললো অতীতে চিপা হিসাবে কর্মীদের আমাদের মাথা উপর লাফানো ছিল ।,0
"$ 760 এর জন্য 2 জন লোক, একবার এটি একটি জীবন্ত অভিজ্ঞতার জন্য।",0
"আমাদের উপর চেক করা হয়,কারণ আমাদের সার্ভার পুরো খাবার সময় দুবার",0
আমি  এই জায়গার  খারাপ পর্যালোচনা পড়ে খুব দু: খিত হয়েছিলা,0
খাবার দুর্বল ছিল - খুব মিষ্টি বা খুব লবণাক্ত এবং অংশটি ছিল ক্ষুদ্র।,0
"আমরা আসলে 10% টিপ দিয়েছি (যা আমরা মধ্যমমানের আহার ও পরিষেবা সত্ত্বেও কখনও করি নি),এই  কারণে যে আমরা সম্পূর্ণভাবে অনুভব করেছি ,",0
ডিস্ট্রিবিউটের খাবারের দাম কমেছে ...,0
"স্থানটি সর্বাধিক চেয়ে কম বলে মঞ্জুরিপ্রাপ্ত, এটি এমনকি   বৃহত্তম রেস্টুরেন্টে এমনকি আপনি পাবেন সেরা পরিষেবা।স্থানটি সর্বাধিক চেয়ে কম বলে মঞ্জুরিপ্রাপ্ত, এটি এমনকি   বৃহত্তম রেস্টুরেন্টে এমনকি আপনি পাবেন সেরা পরিষেবা।",0
এই জায়গা ছিল না যে!,0
আমরা শুধু কাইতেখেয়েছি এবং হতাশ হয়েছি।,0
ছোট অংশ এবং  মূল্য বেশি ।,0
"পরিমিত থাই খাদ্য - যদিও একটি নরম টুকরা - সামান্য  ঘুরা ফিরা, কিন্তু সেবা ভাল ।",0
আমি বুনো আপেল মদ্যের মিশ্রণ আনতে বলেছিলাম এবং এটি একটি লেবু রস নিষিক্ত ছিল  যেখানে আপননি লেবুর স্বাদ পেতে পারেন ।,0
"আমার সঙ্গে  বৃহদাকার সামুদ্রিক মাছ ছিল (মসলাযুক্ত এবং খুব মজর , আমি একজন  বড় ভোজক ছিলাম  এবং শুধুমাত্র অর্ধেক খেতে পারছি )  যখন আমার প্রেমিক অতুলনীয় মাছ এবং চিপস (আবার, একটি বড় পরিবেশন - অন্তত 5 টুকরা মাছ এবং একটি basketful ভাজা).পরিবেশন করত",0
আমাদের পরিকল্পনা ছিল মিষ্টান্ন অর্ডারের  কিন্তু ওয়েটার বিল নিয়ে আসে অর্ডার পরিবত্তন করার আগেই,0
"কেউ শেফে গিয়েছিলে, সব টাকাতো অভ্যন্তর প্রসাধনের মধ্যে গিয়েছে। ",0
প্রায় বার বার আমরা জন্য অপেক্ষা করতে হবে,0
"কখনও কখনও আমি খারাপ খাদ্য এবং খারাপ সেবা পেতে পারেন, কখনও কখনও আমি ভাল এবং খারাপ সেবা পেতে পারেন",0
" আমি সুপারিশ করলাম না কারণ, এটি চীনা রেস্টুরেন্ট যা অন্যান্য লঞ্চ রেস্টুরেন্টের মতই স্বাদ।",0
আসবে না ফিরে।,0
অ্যাট্রাকিয়াস থাকার কারনে খাবারটি ভয়াবহ ছিল।,0
"নম্বর 1 হওয়ার জন্য, এই জায়গাটি তার তথাকথিত খ্যাতি অর্জনের জন্য কাজ করার অনেকে কাজ করেছে",0
এই রেস্টুরেন্ট বেশ সুন্দর হতে ব্যবহৃত।,0
তোমার নাক আমার মতো  দেখি না ...,0
আমি কাজ করছি  এক দুই বছরের মেয়াদে চেষ্টা এটি আমার চতুর্থ বারের চেষ্টা ।,0
আপনি অন্যান্য ফরাসি Bistros অনেক টাকা একই পরিমাণ জন্য একটি ভাল ডাইনিং অভিজ্ঞতা পেতে পারেন।,0
"তারা বাইরে থেকে ঠান্ডা বাতাস বন্ধ করে দেয় না,যদিও লাল স্লাইডিং দরজাগুলি অনন্য হয়।",0
"যাইহোক, লন্ডন থেকে আমার সহকর্মী ছাদে একটি খুব বড় জলবায়ু লক্ষ্য করলো, যখন  না আমি আগে একটি কাজ ডিনার জন্য সেখানে ছিলাম ।",0
 রাতের খাবারের  সময় প্রায় 4 ঘন্টা লেগেছিল কোনও সময়ের ব্যবধানে ছাড়াই।,0
" আমি গত দুই বছর ধরে NYCতে অভিজ্ঞতার সহিত আছি,অর্থের জন্য আমার অ্যামা মান  খারাপ  আছে।",0
সসে জল ছিল এবং খাবারে তেমন স্বাদ ছিল না।,0
"এটা প্রথম দিকে বন্ধ করে,এটি একটি পরিবর্তিত এবং ব্যস্ত রেস্টুরেন্ট।",0
কখনো আমি  এত অমনোযোগী আচরণ করি নি।,0
এখন খাদ্য  অসঙ্গত।,0
"আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে। আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে।",0
" যদিওস্যুট পরিহিত ,তার পরও   আপনি  আরামদায়ক  আরামদায়ক মনে করবেন না।",0
 আমাদের তীব্রবেগে যাত্তয়া ছিল একেবারে অপ্রয়োজনীয়!,0
কিন্তু থাই অবশ্যই স্পষ্টভাবে মহান  নয় - নমনীয় এবং অবিভাজিত।,0
"আপনি যদি একজন নিরামিষ ভোজি  হন, এটি সত্যিই  আপনার জন্যএকটি ভাল জায়গা না ।",0
একটি গ্লাস জল আমাদের টেবিল দেওয়া হয় যার ঠক্ঠক্ শব্দএবং চেকের  উপর এই রন্ধনসম্পর্কীয় দুঃস্বপ্নের উপসংহার ,0
এটা ব্যাংক ভাঙ্গবে না এবং আমিও খাবারের জন্য ফিরে আসব না।,0
"বাইরের দিকে তাকিয়ে, এক দেয়ালের এই গর্তে প্রবেশ করতে দ্বিধা করবে (সত্যিই, এটা কি তা)।",0
"আমরা চলে যাই, কখনো ফিরে আসব না",0
ওয়েটার আমাদের উপেক্ষা করেছিলেন তা আমরা আমাদের ওয়েটারের চোখ ধরতে পারি নি,0
"খাদ্য মান খারাপ ছিল, খুব আমি কমপক্ষে খাদ্য ভাল খাওয়ার চেষ্টা করি কিন্তু সব অভিযোগ ছিল না",0
লোকেদের  দূরত্ত বাড়াতে থাকে,0
এটা স্বাভাবিকের চেয়ে বেশি ছিল না এবং গরুর মাংসের দাম সস্তা ছিল (নিচের গুঁড়ো) গরুর মাংস।,0
"এটি দেখায় যে,এটি মালিকের প্রথম উদ্যোগ বলে মনে করা হয়।",0
"তাদের calzones ভয়ানক হয়, খারাপ, বমি-উত্সাহ, YUCK",0
রুবির খাদ্য একটি পর্যটক ফাঁদ।,0
আমার জন্য কোন পিজা 33!,0
বিনামূল্যে কোনও পানীয় নেই,0
"এটা বরং তাদের দেরী ছিল,একটি ঘন্টা ধরে বসে থাকতে",0
"এই জায়গায় রক্সি এড়ানো, যারা মহান খাদ্য প্লাস মহান সেবা চান।",0
একমাত্র সমস্যা হল ম্যানেজার সম্পূর্ণ অসম্পূর্ণ।,0
নিজেকে হতাশা থেকে বের  করুন,0
কিন্তু এই পিষ্টকটি কেকিং ছিল না: একটি তিরামিসু যা কখনো কখনো আমার মতো ছিল না।,0
এই জায়গা নির্মাণের জন্য মালিকদের খরচ বহন করতে হবে।,0
রেস্টুরেন্টের লোকেরা বেশ অপ্রীতিকর এবং উওেজিত।,0
এই  দামে ভবনের ভাল ছাদ  জল ক্লাবের জন্য জলের চেষ্টা করবে,0
হয়তো এটা শুধু একটি unintentional ভুল ছিল কিন্তু আমি অন্যান্য রেস্টুরেন্টের সাথে একই অভিজ্ঞতা করেছি তাই আমি এই ধরনের অনুশীলন প্রশংসা করি।,0
টম খা স্যুপটি ছিল অনুপযুক্ত,0
শুধুই এটা করবেন না,0
"এটি অবশ্যই একটি স্থান নয়,যদি আপনি যদি কাউকে প্রভাবিত করতে চান ।",0
নির্দিষ্টভাবে এই এক আমার অন্তত প্রিয়।,0
"আমরা দ্রুত একটি টেবিলের পেতে ভাগ্যবান ছিলাম কারণ,রেস্টুরেন্ট ছোট ছিল   ।",0
আমরা একটি টেবিলের জন্য অর্ধেকেরও বেশি সময় অপেক্ষা করতাম (যদিও আমরা রিজার্ভেশন ছিলাম)।,0
তারা যেমন প্রতারক ছিল ( ভাপে রাঁধাচারটি ছোট মাংসের চপ জন্য $8.95 ) এবং চেষ্টা করার যোগ্য না।,0
"অনেক মানুষ জন্য, এটি অস্থায়ী থাই খাদ্যের মত মনে নাও হতে পারে কারণ NYC বেশিরভাগ জায়গা বেশ খাঁটি না হয়।",0
নিজেকে সময় এবং কষ্ট সংরক্ষণ করুন এবং এক এড়িয়ে যান!,0
"খাদ্য গড় ছিল এবং creme brulee ছিল ভয়াবহ - চিনি জটানো ছিল না, caramelized এবং কেবিনের গন্ধ না।",0
অভিভাবকত্ব অভদ্র  হওয়ার অযৌক্তিক বিন্দু।,0
"আমি সেখানে কয়েক বার গিয়েছি, এবং আমি সাধারণত কিছু চমত্কার অদ্ভুত মানুষ পাশে বসতে শেষ।",0
"প্রথম বন্ধ, ওয়েট্রেস সম্পূর্ণভাবে অযৌক্তিক ছিল 2 বার আমরা তাকে দেখেছি (6 টেবিল সঙ্গে একটি রেস্টুরেন্ট মধ্যে অদ্ভুত) এবং আমাদের অর্ডার ভুল পেয়েছিলাম",0
মদ কাচের দ্বারা যথেষ্ট না।,0
"যাইহোক, ২003 এর গ্রীষ্মে, মনে হয় ব্যবস্থাপনাটি বদলে গেছে এবং দারুণ রোমান্টিক ব্যাকআপের দরুন গ্লাস ফ্রন্টের  বড় দরজাটি স্থানান্তরিত হয়েছে।",0
গাড়ী ছাড়া যাওয়া কিছুটা ঝামেলার  (যখন আমি ইনউইড এ  বাস করতাম)।,0
তিনি সমাধি সেবা প্রদান করেন এবং তার কোন ব্যক্তিত্ব নেই।,0
"দ্বিতীয়ত, এই রাতে জায়গাটি পূর্ব দিকের মহিলার সুগন্ধি দ্বারা পরিপূর্ণ ছিল।",0
"আপনি  বিরক্ত করতে চান না, ইতিমধ্যে আশেপাশে এবং আপনি একটি ভাল জায়গা জন্য দূরে যাচ্ছেন ",0
আমরা সকলেই একটি ক্ষমা প্রার্থনা করেছিলাম যেমন আমরা ডিনার ছাড়া আমাদের শো দেখা বাকি ছিল।,0
এমন অস্থির সেবা জন্য কোন অজুহাত নেই,0
আমি কখনও জাপানি খাদ্যের জন্য খারাপ অজুহাত সম্মুখীন হয়েছে।,0
কর্মীরা আমার বন্ধুদের উপেক্ষা করে এবং আমি সেখানেই ছিলাম পুরো সময়।,0
"এই রেস্টুরেন্ট সম্পর্কে অন্য সবকিছু পিট হয়,দুর্ভাগ্যবশত, খাদ্য অসামান্য।",0
মেনু খুব সীমিত - আমি মনে করি আমরা 4 বা 5 এনট্রিস গণনা করি।,0
 কোন ক্ষমা এই সপ্তাহে রেস্টুরেন্টে ।,0
যান না,0
" আমরা কি ভাবনার মধ্যে গিয়েছিলাম,আমাদের একটি deli ছিল ঠাণ্ডা ঠান্ডা আবহাওয়া থেকে বেরিয়ে আসার জন্য অনুসন্ধান করলাম।",0
বনের জন্য তারা কিন্তু খুব বড় ছিল।,0
"জ্যাজ রাতে এটা অট্ট এবং তীক্ষ্ন হতে পারে, একটি বিট খুব ছোট লাইভ সঙ্গীতের স্থানের জন্য ।",0
" তারপর যখন আমি আমার প্রধান কোর্সের জন্য দ্বিতীয় গ্লাস ওয়াইন অর্ডার করার চেষ্টা করি প্রথমে ভুলবশত অন্য রুটি  ,পানীয় বেরিয়ে আসে",0
"আমি সব খরচ এড়াতে বলছি,খাদ্য সামগ্রিকভাবে ভয়ানক ছিল",0
"আক্ষরিকভাবে এটি সম্পূর্ণ প্রাচীরের একটি  গর্ত, এটি প্রথম দিকে একটু ভয়ের, তবে যত তাড়াতাড়ি বন্ধুত্বপূর্ণ স্টাফগুলি আপনাকে স্বাগত জানায় তত দ্রুত তা পান করুন - কী পেতে হবে তা নিয়ে সাহায্য চাইতে দ্বিধা করবেন না।",0
"অনাবিষ্কৃত ম্যানেজারদের উল্লেখ না করে, সামগ্রিক অভিজ্ঞতা ভয়ানক ছিল ভয়ানক পরিষেবা ও  নমনীয় খাদ্য থেকে",0
সম্ভাবনা এটি একটি কৌতুক,0
" আসনগুলি অস্বস্তিকর হয়, যদি আপনি কাঠের বেঞ্চে প্রাচীরের পাশে বসে থাকেন।",0
"আমি নেতিবাচক  স্বাদ কুঁড়ি প্রভাবিত, বাম এবং ডান থেকে আসছে শক্তিশালী scents  ।",0
"খাদ্য সাধারণত ঠান্ডা হয় ওয়েল,  কখনও তাদের deliveries জন্য ",0
"ফাস্ট ফুড জয়েন্টগুলোতে একটি চমৎকার বিকল্প এবং ক্রম কিন্তু, খাদ্য ছিল সামান্য হতাশাজনক।",0
আমরা এটি বিশেষ আদেশ  গ্রিলটি branzino খাওয়া কঠিন যেহেতু হাড়ের সঙ্গে infused .,0
"প্রতিটি কামড় মূল্য কিন্তু খাদ্য ব্যয়বহুল,  ।",0
"কিন্তু যখন আমরা মেনুতে তাকালাম,তাদের অধিকাংশই অ্যাচিটিজার বিভাগে ডাম্পলিং ছিল সেখানে অনেকগুলি বিকল্প ছিল না, ।",0
"যদিও তারা ভাল রাধুণী, দাম খুব বেশী।",0
এটি খোলার সময়  এখানে গিয়েছিলাম তখন মানের হ্রাস উল্লেখযোগ্যভাবে দেখেছি।,0
আমি 7 এর একটি দল (ঘনিষ্ঠ কিন্তু আওিও না ) ছিল এবং আমরা আমাদের কোট পর অবসথায়  খেয়ে ছিলাম।,0
"শাট ডাউন করার জন্য ভয়ঙ্কর, ভয়ঙ্কর ব্যবস্থাপনা",0
উডনের জন্য পানি ও স্যুপ সয়া সস ছিল।,0
আশ্চর্যজনক হতাশায়,0
"আমাদের সবাইকে বের করে দিতে পারত,কেননা গৃহকর্ত্রী এবং ওয়েট্রেস অবিশ্বাস্যভাবে অবাধ্য ছিল।",0
"তবে, এটি একটি বিশেষ ভ্রমণের মূল্য নয়।",0
"এই জায়গায় শুধু জায়গা নয়, যদি আপনি ভাল খাঁটি থাই চান ",0
"সত্যিই যদিও, সেখানে মজাদার হয়?",0
এই জায়গা এড়িয়ে চলুন!,0
আমরা সাধারণত ভাল রেস্টুরেন্ট পছন্দ করি এবং প্রায়ই খাওয়া হয় কিন্তু কাই আমরা পেয়েছিলাম কি জন্য ব্যয়বহুল উপায় ছিল।,0
এই জায়গা অবিশ্বাস্যভাবে ক্ষুদ্র।,0
"খাদ্য রাননারত  ছিল- সসে জল, এবং সবজি কাঁচা ছিল।",0
 যদি তারা এখন কেবল টাস্টার পেতে পারে,0
"যাইহোক, এই শেষ সময় আমি উইলিয়ামসবার্গকে অতিক্রম করি।",0
এসইএ এত জনপ্রিয় হয়ে উঠেছে যে তারা তাদের মাথায় যেতে দিয়েছে।,0
"সেখানের খাদ্য আমি যতটা  পছন্দ করি , আমি  নিজেকে ফিরে আনতে পাড়ব না।",0
"যখন আমরা অবশেষে আমাদের ভেতরে এসে বসেছিলাম, তখন আমাদের অর্ডারের চেকের জন্য দ্বিগুণ",0
 আপনি যে পরিষেবা  আশা করেন  এই মূল্যে একটি যৌথ বিভাগে থেকে তা দেয়া হয় না।,0
"এটা ক্ষুদ্র ছিল, এবং আমি অনুভব করলাম যে আমি কারো জীবিত রুম এ খাচ্ছি।",0
"হয়তো আমি বলি কারণ এটি এমন মানুষদের জন্য প্রতিশ্রুতিবদ্ধ যারা ড্যারিটি ক্লোজিং ইহুদি ডেলি খাবার পছন্দ করে, কিন্তু খারাপভাবে চালানো এবং ভয়াবহ হতে চলেছে।",0
না ধন্যবাদ!!!,0
আমি এই রেস্টুরেন্টের জন্য খুব হতাশ ছিলাম।,0
এটা যে এর মূল্য টাকার জন্য  নয়,0
আমি প্রায়ই আমার পরিবারের সাথে সেখানে খেতে যাই,0
"রাতের বেলায়,আপনাথের নিজের কথোপকথন শুনতে একেবারেই কঠিন,  একই রকম বিলাসিতা প্রতিযোগিতার সাথে - ব্যাকগ্রাউন্ডে চলমান সঙ্গীতটিও ভাসমান।",0
"এই সময়ে পরিষেবাটি একটু খেপা, কিন্তু যখন খাবার আসে তখন সকলকে ক্ষমা করা হয়।",0
"স্যান্ডউইচ শুষ্ক,সাদহীন  এবং অত্যধিক প্রসারিত।",0
"আমরা যদি থামিয়ে দিতাম তবে বুঝতে পারতাম যে তারা কোথা থেকে আসছে, কিন্তু আমরা সেখানে এক ঘণ্টারও কম সময় কাটিয়েছি এবং তারা আমাদের কাছে এখনো একটি চেকও নিয়ে আসেনি!",0
"পরিবেশ চমৎকার ছিল, কিন্তু সেবা টাই মহান ছিল না।",0
"এটি একটি সমস্যা যেহেতু আমরা প্রায় 20 টাকায় একটি ডিশের জন্য দিয়েছি, এবং একটি সুস্বাদু  স্বাদ পেতে 5 টি খাবারের অর্ডার দিতে হয়েছিল।",0
আমি অনুজ্বলবসত্ুর জন্য বেশ কয়েকটি জায়গায় গিয়েছিছ এবং এটি সবচেয়ে খারাপ হতে চলেছে।,0
 যান না সেখানে,0
"আমি কিছু আশা কি করতে পারি,যদিও সামগ্রিক দাম ট্যাগ খুবই ব্যয়বহুল ছিল, ।",0
আমরা খুব হতাশ ছিলাম,0
পিজাটা একটু আদ্র্র  ছিল।,0
